ID,PC1_ndvi,PC2_ndvi,PC3_ndvi
10040907,-0.7368492030434052,1.8882004311701215,2.0562499305954054
10061031,3.553538605464296,0.6702939794620839,-0.916076507804152
10063613,1.1975520929919292,1.0732292858805816,0.14607357517174324
10065177,4.4092791281654105,0.6382582868339082,0.39264171001645576
10069494,3.362140190159662,-0.34298365645667117,-0.25003140993929285
10091887,-1.1228324831274774,0.5510732129285302,0.2607732901139969
10092519,0.6416360987488756,1.7051151940865124,0.8143821554985841
10092528,-0.593358427350624,-0.29681765916506947,2.7922963020446967
10424331,2.6421731721719053,1.6052344911408418,1.5935589729396233
10428440,2.6059130503205035,1.7723266690235207,1.3911727922223782
10783853,-0.9430812030538718,0.9133634743513994,1.7465865382643113
10783889,-0.4897503294961576,1.0792074060440597,1.4427319726518302
10785744,-2.244629576670055,1.6520807217036213,1.9795724587456742
10787613,2.398236305274952,2.1272724794635702,1.1555521911573765
10787667,1.4249062442031575,2.1396031609719253,1.822568181048846
10791411,3.2293484634762732,2.1600500443220683,1.1718212992928532
10795851,1.35066701363503,2.3285496920000193,1.6340053614141374
10797652,3.2803785339629448,0.23014037531764206,-0.663997713336204
10798017,5.022855660344932,0.5432713769754558,-0.7234484125508579
20120423,0.16147099544468035,0.6356800549785913,-0.14687504462165404
20121350,-0.6958651329846159,-1.6534482208460326,-0.42238619593358456
20128536,1.1120360965000617,0.968619422039094,-0.5563754701118785
20132207,3.26999135644107,1.6410648549050153,-0.1724770385609884
20134511,3.0786742544159926,1.0746123998008579,0.4494937313054015
20134723,3.9734842086039377,0.010101732746428893,0.1552140619163086
20135815,1.3475918808077993,0.6751832135912994,-0.03444010144157703
20150831,-5.797593122955569,0.8265918460869905,2.285459258677458
20153338,0.7268024652757725,0.5375313310419891,0.9260774466079412
20157077,-0.8331866205260929,-0.7267953788066589,1.5052139095386665
20157475,1.3453963203429067,1.4918466365515513,1.1276421695819256
20158247,0.8839463588085097,0.19052415772627262,1.037800480905395
20190963,1.8222023974312815,-0.0676039672510943,1.3262560290000218
20191863,0.5565360121260121,0.07509814329366467,1.816352405063574
20194011,1.7581843125758834,0.49790293593673657,0.7386439768286528
20196768,1.7486292125277318,-0.4486981265146306,1.8088768345426116
20197252,1.7736131875085106,-1.1301740437793508,1.835490849225826
20198194,0.6618249070309026,3.484670814455635,-2.0679116487999165
20221616,2.763744070979328,0.1884901882055967,-0.07492192667019353
20224947,-7.008692470102485,0.7531503249928884,-0.2640961322933353
20467023,5.063442634464057,3.040671976326843,0.3793804113924261
20514330,3.3810298465070368,-0.5191960793498559,1.1464064956768436
20515811,5.313147914063006,0.9169117937692246,0.8663485466594795
20517387,0.9824950298123838,-0.368893877911469,2.0526589940810975
20750756,3.9989493396886093,0.021765904250709678,-0.9622554887197736
20751038,4.449160060560895,0.03798818689407535,-1.1705711826499674
20753638,-0.19200486215863727,2.4774822605230638,0.6340254102889891
20758740,2.0686183633310717,0.3245584313468535,1.6237967175082
30261405,1.4256747805523171,-0.47932399244007234,0.1123982870176004
30261483,1.2125278911107695,-0.04893492003612443,0.40282518856740157
30266261,0.22310025554137,1.9508269626925117,-1.0634708924381286
30291047,0.7060163300793236,2.095207011324089,-2.3876418831130506
30291860,-0.19825291539241163,2.2922128093981033,-1.8143412805902572
30291895,0.7158330727094457,1.7893211597441094,-1.6158619994003653
30294771,0.5744158753614008,2.857177712151504,-1.8676753172486216
30296222,-1.4706938493741748,1.732719886479579,-1.3887367122392413
30333276,0.005432630890752882,-0.36876354894233754,0.2662123308883745
30333617,1.7880236885617882,0.8031817939900809,0.7517909930200045
30353208,0.37144335481716434,-1.8658088877540617,-0.6805832169547851
30353243,-0.6325333583843261,-0.38784673598234143,0.41236895301784493
30355131,2.099196931424349,-1.0271141816877112,-0.4496481513474796
30355155,0.7960926798761198,-1.8870390375466133,-0.8584153539492139
30355833,0.6111626239759458,3.068538332072132,-1.9476909415303798
30355894,2.6318699552545772,-0.8703170741076378,-0.9626637926528857
30390783,0.9500487287379143,1.6479501158792664,-0.9830762784317135
30392939,1.0158281779202276,1.7903909756133707,-0.32650008944529085
30393635,0.8646389738054565,-1.4471612094876616,1.038217632249921
30393689,0.04356227470917007,-2.45480817514646,0.9607956400566358
30396119,0.7410298130866668,-1.6058610273897416,1.9156282593491032
30398521,0.19748842758478002,-1.5171508821745479,1.0702029303536298
30480247,-2.949519823729345,-3.127642060330121,-4.0500465951544635
30481147,1.75323387420341,0.06662776083681377,0.18390042545041632
30484286,1.6869976080938331,1.3020462419909806,-0.3963539197215415
30484595,-0.19038197088633224,-0.9785292507802166,-0.23168573688551974
30485423,2.8206019814907712,0.10173230141775857,0.472530182017439
30487676,-3.445386188011046,-2.331260670267307,-3.4969980937658867
30489240,0.6271288421949907,-1.821537338644856,-1.0502153465407646
30544094,2.0861391196626116,0.4395963773524849,-1.2772568407510394
30545435,1.6360283863988005,1.484382660469292,-0.15623420634126742
30548019,1.215160682423782,1.1546867792548674,-1.3665333430947617
30548747,-0.7423459695244662,4.46654046156616,-2.2762654236526787
30561085,0.17580651294961702,1.273173146276805,-0.38902130473278673
30562880,-4.536178856890279,3.4486128294896052,0.5868802701157727
30592431,0.34387964541188754,1.443939371898268,-0.43018631506662375
30599471,1.4870610466597747,3.3085178460217533,-2.4468984701350696
30611377,0.17510464390977817,0.3537407350664536,1.075214193401158
30612017,0.26833700591001186,-0.19569003888842434,1.501746580089237
30612263,0.12833967999955528,-0.872904384966281,1.0620075807082323
30612358,1.4784813010124307,-1.6387488039843443,1.3466375272694877
30612474,-0.9343776861419972,-2.1177882069683296,1.4499281024634072
30613185,1.1181074665042892,-2.0473773337534,1.0164886588576787
30615247,0.3020356336409884,-1.640289189600999,1.2428815588307036
30616525,0.5682781535371819,-0.45524787327743244,1.6287134762414806
30617215,0.7801314513791551,-1.1397700512511588,1.941238141425932
30618158,0.10370962174919013,-2.4939204095638585,-0.29545909654691566
30619428,0.07583302238673423,-1.3020256139201125,1.101717068731447
30685267,1.5452333472849502,-0.9403901843666751,1.48456165759577
30686053,-0.6315667261898004,0.6231780568909184,1.0763510595279582
30686379,2.8459281810419474,1.175442457625259,0.3675656433222209
30686474,1.366633810156381,0.17090502996007204,0.9556291630538442
30687673,1.9656021386321332,0.11686395135561223,1.0267181690727891
30720971,-0.19404448460233598,-2.9731045380606007,0.13205552965980355
30724023,-0.7636748201022263,-3.6306874397127396,-0.17881206151493229
30724740,0.9553402564737999,-2.2163781116437353,1.34539834944976
30726310,-0.2743622837013597,-2.352590471880664,0.566660731079058
30727479,0.47006074874776066,-2.911317603558013,1.5540924062266126
30820785,-3.1054876211451976,2.4156081422058557,-1.4890933617658872
30824795,-2.5090248971086533,2.353162616218099,-1.4549302381773368
30827305,-6.198816233203124,2.710486555883517,-0.33399488896596596
30861408,1.1439879327393627,3.183238312644224,-1.6392742741918287
30862583,3.6234110076557053,0.23818623836346287,-0.7687321810296224
30898820,0.07922657247246578,-1.5662188329905558,1.0925421528814634
30899094,0.7402839798903853,-2.505168681603123,1.2303816156011513
30931967,-0.8718090338797235,-0.8310640185757702,0.9878441232018961
30932825,1.3366945664532808,0.17964235318912825,1.013945170454114
30933807,1.0587194691516828,-2.1019449746921333,0.30049514742779865
30934780,0.26177040586627465,-2.293691152148354,1.397286772469743
30935709,0.7970041100169726,-0.6702802703666795,1.071389987744777
30936663,0.5263316591098933,-0.6470266246872209,1.017133846611
30937687,0.9758654524856007,0.7376728009849887,0.7065006748299634
30938581,0.9117580738142501,0.057173180124795386,1.6455407141679377
40010817,0.3503887677271636,-0.3702736420950493,-1.2666635840808016
40013442,1.6931711189160217,0.10979390567827209,0.04199855049579658
40013473,2.938180009110809,0.6985902424398915,-0.3267490298127619
40182323,1.1855555038879373,2.5150976669188276,-0.9542439742984943
40185576,1.5043818486372678,2.910958073178603,-1.1305907985782684
40410957,0.9401149402887035,-0.21491578747040582,-0.834224599153468
40412353,-0.39405452461290724,-1.2625467396127952,-0.2166256442753316
40413828,0.7086321125503293,-1.116877533083809,-1.0300279773726444
40414711,2.34707407061544,-0.1465979090941334,-0.24798785522104444
40414771,2.009976614886129,-0.06829688279333068,-0.06476906963441886
40416111,0.6435884928093156,-1.0782074484759068,-0.23162951118868813
40416183,-0.7840440876649712,-2.4921277693285853,-1.1860235926700375
40441442,-0.9048865700815399,-1.591848456486083,0.2914662700513504
40441484,-0.9386454385914925,0.05738581733281742,0.31833940431598423
40443347,-0.26416496182357896,-0.7240161107077328,-0.2765397815735702
40447129,0.7610328881307288,-0.15961498060028892,-0.9843549107246694
40447159,0.6148540620687757,1.0229726387137388,-1.2060911361746702
40471235,-3.8377731418513052,2.2823548782015273,2.5374943950742193
40471259,-3.4476231690561088,2.4334167293900983,2.836803804860514
40473061,-1.6746703958190392,-2.5530818690792745,-0.7374323302709329
40473088,-3.2613533953341385,1.9559610568793753,2.6659926361491286
40476938,0.35768385555473137,-0.825175354699724,-1.1598281215542505
40503933,1.0534256645790387,3.4025207328573375,-2.4262249385635815
40507950,-1.1272679974876079,-0.8344913179192824,-0.05590127189034177
40556610,-2.3009253730272095,2.690433781615451,-1.3432141905089032
40558547,-0.2832395479892081,0.4314449078443766,-1.596080962579643
40574773,0.5283942771183534,3.155461443874293,-2.053186469146016
40578719,0.9678617816810379,2.7738063718553234,-1.7297354651559675
40652839,0.6019252119681443,0.36381786297746527,-1.0838241542831228
40655247,-1.1533219443484581,2.8849333749619217,-1.906323789667177
40657654,-0.2580257091838915,0.5524933827780552,-2.0950762914728527
40878227,-1.7453358268447152,-3.9335143129680104,-1.053305483935475
40878647,-9.26961091708938,1.502628487649219,1.3488641986381031
50100613,-0.734675459032463,-2.951824716668661,-0.12588507702271157
50102795,0.08020203823627897,-2.2663371900890947,0.2075743243309782
50108144,-2.3634778411710085,-0.6917962467366938,0.394463327549755
50109423,1.0043232509181805,-1.3955823101222558,-0.9708867286509653
50381315,0.7961512414036827,-1.4174267907065528,-0.6591246612207005
50386109,0.9477653833474825,-1.2680373666005467,-1.0338564283708
50640384,-0.6775859271784246,-3.312401523266966,-0.3861824960762532
50645066,-0.42514838285985634,-2.640363669921796,0.2968831665954078
50646963,-0.7347779792721356,-1.5452972430984273,-0.8417779613179075
50648552,-1.00685408473968,-2.3089676292225403,-0.12657457241333386
50691559,0.12582422813559047,1.6547931632683963,-2.446034585795574
50699155,-0.37228787208218933,-0.16856301345715388,-1.996327496896922
50705657,-1.002777999044377,-0.940302773054105,-1.0328056529036922
50761600,-0.9632569777822346,0.6797877849920159,-0.5054235158853541
50763931,-4.323983332540727,3.6205960895941063,-0.5727022504528871
50765577,0.046315874929724915,0.5075708950587475,-0.39745881355936513
50768385,-2.5976046920024043,2.320759825481678,-0.9235815983102137
50812531,3.1705814337823774,3.8191365171219407,-1.5573174558073872
50813466,-2.7619075983282118,0.887311219019552,-0.714266027541222
50819440,-1.1020400638426868,-4.030137735266098,-1.0412158839265375
50882771,-7.5675837224660905,3.487206180543114,-0.11001577962635345
50886138,0.3128512333516765,-3.1452443679307907,0.25554895291302865
50886773,0.9112394881341997,-0.6448336721173672,1.0506458222257848
50888942,0.9716777609765426,-1.07577339136175,-2.817947918104177
55271011,-1.0335591044623103,-4.089122659264812,0.6516764300951261
55271738,-1.3221383020048354,-1.7824089110831485,1.662915717279225
55273071,-1.0700271962722687,-2.99652045910639,1.183983637008642
55275694,0.6762229728325044,0.2132888613360624,-1.9571612071528655
55276917,-0.0324813967578218,-1.4574573231518524,0.4064633094311963
55322123,-9.925978924313084,1.5035001388804554,0.2604229075528776
55326719,0.6391356005420088,-2.68368449029298,0.7129916580513673
55328294,0.8159670949834504,-2.73161197290819,0.5534745370081244
55329144,-7.351214508101334,1.2440641270139055,0.739744995911106
55490876,-8.218880334805494,1.8678467127285232,0.3119745973876872
55496106,-4.349184695080641,0.628888737936896,1.4929315146186664
55497911,-3.634440772232968,2.612384261879612,-0.23907683188928863
55499483,-6.0023242366858245,0.16236502951825882,0.9075812974320497
55523309,1.3881136326184038,-1.1547972545668164,-2.979760435288914
55523923,0.14934491114461487,-1.679013238147852,-0.044523382226079294
55731576,-0.05751794420514644,-2.252586934876354,0.026090242673845604
55734560,-0.08903758796699385,-1.0697723530765455,0.04131674137371735
55738540,-1.5832789624067758,-0.7956925986610486,0.7026944580555484
55773457,-1.5346529725418003,-1.2877859459926428,1.1066341790076197
55850363,-0.9561495500447579,-0.11514505806680639,0.3617475476442323
55854240,0.8171203169889814,-1.2782666647129164,-0.32304885942235007
55940884,0.31891289291873165,0.9576107410448472,-1.5912677111440259
55948679,0.24583866544313937,0.8209814397804838,-1.7141178902115104
60360213,-1.366745056574837,-2.7651949990999256,-0.632035640447013
60361144,-0.6632079751549325,-3.3826318465782967,-2.745195644738916
60362685,2.2010346812139945,1.7170430200173077,1.492829590052612
60364476,0.3447298509835791,-1.6208596714149524,0.6916719887232079
60367117,0.35986004805983807,-0.6950100517676336,0.8733412174953764
60367765,-0.9958932259330012,-2.304551835094757,-1.369248400051126
60585628,4.801825549332711,2.840544316659096,0.43936216393203265
60587421,-1.1953559695794815,0.2431328302822367,1.49700710049219
60588021,-3.2868140481451738,1.351269282244281,2.0769253726395838
60588376,-0.06928396296228925,1.4329182676761223,1.4868109424484168
60902385,-1.1082909953675522,0.9955520440629523,1.3797582670214317
60902966,-3.7268193961484357,-3.9764336416790607,-4.0449737481677746
60903276,-1.1815093097621319,-2.0436709130905686,-0.586925203236077
60903386,-0.7085062787583096,1.5158416336776477,1.4690545654577656
60905013,-3.927877483441684,-3.544849641522316,-3.223924563144448
60908671,-2.2537216683186143,-2.7766137180829977,-2.9434192076350594
60909264,-2.841987361730393,-4.047918023722751,-2.1863673214233494
60910840,-0.5345330350882678,0.26905414085982265,0.9577503264095861
60911725,-0.3920983583746248,0.9610571373381145,0.7920817657076784
60912042,-0.5202276184509882,0.158514931134131,0.8163277047863761
60913523,0.09938956690852087,-0.2462612039898372,-0.21042927659066782
60913836,0.30597936312369783,-0.5682469692581946,-0.45100161796041816
60915976,-3.9849346279617492,1.8404284046360844,1.229497675832471
